Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
14785,김휘집,2002년 01월 01일,우투우타,양목초-대치중-신일고,21 키움 2차 1라운드 9순위,2023,키움,21,SS,110,2.39,-0.43,435,429,369,46,92,22,0,8,138,51,0,0,48,5,0,97,8,6,7,0.249,0.338,0.374,0.712,0.119,102.5,1.95
14785,김휘집,2002년 01월 01일,우투우타,양목초-대치중-신일고,21 키움 2차 1라운드 9순위,2024,키움,22,SS,51,0.11,0.1,196,193,174,24,40,9,1,5,66,25,0,0,15,3,1,49,9,2,2,0.23,0.299,0.379,0.678,0.095,73.3,0.21
14785,김휘집,2002년 01월 01일,우투우타,양목초-대치중-신일고,21 키움 2차 1라운드 9순위,2024,NC,22,SS,89,1.58,0.47,366,364,314,54,86,15,0,11,134,48,4,3,37,7,0,70,7,2,6,0.274,0.357,0.427,0.784,0.141,106.3,2.05
14785,김휘집,2002년 01월 01일,우투우타,양목초-대치중-신일고,21 키움 2차 1라운드 9순위,2025,NC,23,3B,142,2.78,0.09,500,498,429,64,107,18,2,17,180,56,10,2,40,27,0,89,9,2,2,0.249,0.349,0.42,0.769,0.138,112.3,2.87
14796,손성빈,2002년 01월 14일,우투우타,희망대초-신흥중-장안고,21 롯데 1차,2023,롯데,21,C,45,0.09,0.21,80,78,76,13,20,3,0,1,26,15,0,0,2,0,0,10,3,2,0,0.263,0.282,0.342,0.624,0.076,63.7,0.3
14796,손성빈,2002년 01월 14일,우투우타,희망대초-신흥중-장안고,21 롯데 1차,2024,롯데,22,C,86,0.19,-0.11,171,170,152,24,30,6,2,6,58,21,0,0,13,3,0,38,3,1,2,0.197,0.271,0.382,0.653,0.082,58.7,0.08
14796,손성빈,2002년 01월 14일,우투우타,희망대초-신흥중-장안고,21 롯데 1차,2025,롯데,23,C,51,-0.42,0.22,69,67,62,6,9,0,0,1,12,3,0,0,4,1,0,20,1,2,0,0.145,0.209,0.194,0.403,0.002,1.7,-0.2
14797,나승엽,2002년 02월 15일,우투좌타,남정초-선린중-덕수고,21 롯데 2차 2라운드 11순위,2021,롯데,19,3B,60,-0.37,0.03,128,128,113,16,23,2,0,2,31,10,1,0,14,0,0,33,1,0,1,0.204,0.289,0.274,0.563,0.063,50.0,-0.34
14797,나승엽,2002년 02월 15일,우투좌타,남정초-선린중-덕수고,21 롯데 2차 2라운드 11순위,2024,롯데,22,1B,121,2.9,-0.61,489,486,407,59,127,35,4,7,191,66,1,0,69,4,1,83,4,2,7,0.312,0.411,0.469,0.88,0.182,129.7,2.29
14797,나승엽,2002년 02월 15일,우투좌타,남정초-선린중-덕수고,21 롯데 2차 2라운드 11순위,2025,롯데,23,1B,105,0.66,-0.73,392,388,328,40,75,12,2,9,118,44,0,0,55,5,2,65,10,3,1,0.229,0.347,0.36,0.707,0.125,99.8,-0.07
14806,조형우,2002년 04월 04일,우투우타,송정동초-무등중-광주제일고,21 SK 2차 1라운드 8순위,2023,SSG,21,C,62,-0.3,-0.05,133,129,119,9,22,4,1,2,34,12,0,0,8,1,0,25,2,4,1,0.185,0.24,0.286,0.526,0.044,36.4,-0.35
14806,조형우,2002년 04월 04일,우투우타,송정동초-무등중-광주제일고,21 SK 2차 1라운드 8순위,2025,SSG,23,C,102,0.44,0.14,294,293,269,23,64,8,0,4,84,29,0,0,19,3,0,64,5,1,2,0.238,0.294,0.312,0.606,0.076,61.5,0.59
14807,고명준,2002년 07월 08일,우투우타,서원초-세광중-세광고,21 SK 2차 2라운드 18순위,2024,SSG,22,1B,106,-0.93,0.21,366,366,340,33,85,13,0,11,131,45,3,4,25,1,0,90,4,0,0,0.25,0.303,0.385,0.688,0.095,68.1,-0.72
14807,고명준,2002년 07월 08일,우투우타,서원초-세광중-세광고,21 SK 2차 2라운드 18순위,2025,SSG,23,1B,130,0.07,0.72,500,500,471,46,131,20,1,17,204,64,2,0,20,2,1,99,12,0,7,0.278,0.306,0.433,0.739,0.112,90.8,0.79
14851,김시앙,2001년 10월 31일,우투우타,광주대성초-광주동성중-광주동성고,21 키움 2차 5라운드 49순위,2023,키움,22,C,33,-0.17,0.05,82,82,76,6,17,1,0,0,18,7,0,0,3,3,0,18,4,0,0,0.224,0.28,0.237,0.517,0.049,42.0,-0.12
14855,이주형,2002년 07월 05일,좌투좌타,매송중-야탑고,21 키움 2차 4라운드 39순위,2022,키움,20,DH,32,-0.3,-0.08,85,85,71,7,12,0,0,1,15,8,0,0,10,3,0,27,0,0,1,0.169,0.294,0.211,0.505,0.059,52.2,-0.38
14863,김동진,1996년 12월 18일,우투좌타,영랑초-설악중-설악고,21 삼성 2차 5라운드 43순위,2023,삼성,27,2B,44,0.34,0.41,137,134,122,14,32,7,0,0,39,8,3,0,9,1,0,26,4,3,2,0.262,0.313,0.32,0.633,0.088,73.8,0.75
14867,김현준,2002년 10월 11일,좌투좌타,부산진구-센텀중-개성고,21 삼성 2차 9라운드 83순위,2022,삼성,20,CF,118,2.14,-0.19,422,414,363,57,100,19,4,0,127,22,6,3,45,6,0,80,1,8,0,0.275,0.365,0.35,0.715,0.126,104.7,1.95
14867,김현준,2002년 10월 11일,좌투좌타,부산진구-센텀중-개성고,21 삼성 2차 9라운드 83순위,2023,삼성,21,CF,109,0.87,-0.23,479,471,433,62,119,10,6,3,150,46,5,5,30,5,0,84,5,8,3,0.275,0.327,0.346,0.673,0.102,85.2,0.65
14867,김현준,2002년 10월 11일,좌투좌타,부산진구-센텀중-개성고,21 삼성 2차 9라운드 83순위,2024,삼성,22,RF,79,-0.79,0.25,205,201,183,23,41,10,1,0,53,11,2,0,11,4,0,49,4,4,3,0.224,0.279,0.29,0.569,0.059,41.4,-0.55
14880,장지승,1998년 07월 04일,우투우타,인천남동-동방중-동산고-성균관대,21 한화 육성선수,2021,한화,23,LF,24,-0.34,-0.07,72,70,61,7,11,1,0,1,15,5,2,0,7,1,0,24,4,2,1,0.18,0.271,0.246,0.517,0.047,39.4,-0.41
14888,추신수,1982년 07월 13일,좌투좌타,수영초-부산중-부산고,07 SK 해외진출선수 특별지명,2021,SSG,39,RF,137,4.19,-0.38,580,578,461,84,122,19,2,21,208,69,25,9,103,12,4,123,8,0,4,0.265,0.409,0.451,0.86,0.177,140.9,3.81
14888,추신수,1982년 07월 13일,좌투좌타,수영초-부산중-부산고,07 SK 해외진출선수 특별지명,2022,SSG,40,DH,112,2.87,0.06,499,497,409,77,106,20,1,16,176,58,15,5,71,13,1,100,6,2,4,0.259,0.382,0.43,0.812,0.159,133.8,2.93
14888,추신수,1982년 07월 13일,좌투좌타,수영초-부산중-부산고,07 SK 해외진출선수 특별지명,2023,SSG,41,DH,112,1.99,-0.21,462,462,382,65,97,17,1,12,152,41,6,4,65,13,1,79,8,0,2,0.254,0.379,0.398,0.777,0.149,124.2,1.78
14888,추신수,1982년 07월 13일,좌투좌타,수영초-부산중-부산고,07 SK 해외진출선수 특별지명,2024,SSG,42,DH,78,0.67,0.02,302,300,253,40,71,14,1,5,102,37,5,1,37,4,0,68,2,2,6,0.281,0.373,0.403,0.776,0.143,102.0,0.69
14988,보어,1988년 05월 28일,우투좌타,-,21 LG 자유선발,2021,LG,33,1B,32,-0.46,-0.09,117,117,100,7,17,2,0,3,28,17,0,0,11,3,0,30,2,0,3,0.17,0.265,0.28,0.545,0.053,46.5,-0.54
14990,크레익,1994년 11월 16일,우투우타,-,21 키움 자유선발,2021,키움,27,LF,61,0.09,-0.28,247,246,222,25,55,12,0,6,85,30,0,1,20,4,1,43,4,0,1,0.248,0.32,0.383,0.703,0.109,90.7,-0.19
14991,페레즈,1991년 03월 26일,우투우타,-,21 한화 자유선발,2021,한화,30,2B,59,0.54,-0.03,252,252,224,26,60,15,1,5,92,33,4,5,17,4,0,52,4,0,7,0.268,0.321,0.411,0.732,0.113,94.9,0.51
14996,소크라테스,1992년 09월 06일,좌투좌타,도미니카 Liceo Cacique Enriquillo(고),22 KIA 자유선발,2022,KIA,30,CF,127,4.76,-0.15,554,551,514,83,160,29,7,17,254,77,12,7,34,2,4,81,11,0,4,0.311,0.354,0.494,0.848,0.157,136.4,4.6
14996,소크라테스,1992년 09월 06일,좌투좌타,도미니카 Liceo Cacique Enriquillo(고),22 KIA 자유선발,2023,KIA,31,CF,142,3.64,0.37,608,606,547,91,156,31,3,20,253,96,15,6,52,1,4,80,13,0,8,0.285,0.344,0.463,0.807,0.144,125.0,4.0
14996,소크라테스,1992년 09월 06일,좌투좌타,도미니카 Liceo Cacique Enriquillo(고),22 KIA 자유선발,2024,KIA,32,LF,140,3.63,-0.1,602,599,552,92,171,30,3,26,285,97,13,5,41,4,4,91,7,0,5,0.31,0.359,0.516,0.875,0.163,121.2,3.54
15000,라모스,1992년 04월 15일,우투양타,푸에르토리코 Alfonso Casta Martinez(고),22 KT 자유선발,2022,KT,30,RF,18,0.31,-0.11,80,79,72,10,18,1,1,3,30,11,2,0,4,2,0,18,2,1,1,0.25,0.304,0.417,0.721,0.114,95.0,0.2
15000,라모스,1992년 04월 15일,우투양타,푸에르토리코 Alfonso Casta Martinez(고),22 KT 자유선발,2024,두산,32,RF,80,1.96,-0.22,348,346,311,43,95,19,3,10,150,48,3,3,27,3,1,60,5,1,6,0.305,0.36,0.482,0.842,0.154,119.6,1.74
15002,루이즈,1994년 05월 22일,우투좌타,미국 Bishop Amat Memorial(고),22 LG 자유선발,2022,LG,28,3B,27,-0.36,0.02,94,94,84,10,13,4,1,1,22,6,1,0,9,0,0,13,5,0,1,0.155,0.234,0.262,0.496,0.039,36.3,-0.34
15004,푸이그,1990년 12월 07일,우투우타,쿠바 EIEFD(대),22 키움 자유선발,2022,키움,32,RF,126,4.07,-0.61,547,546,473,65,131,30,0,21,224,73,6,3,58,12,1,100,6,0,4,0.277,0.367,0.474,0.841,0.162,142.4,3.46
15004,푸이그,1990년 12월 07일,우투우타,쿠바 EIEFD(대),22 키움 자유선발,2025,키움,35,LF,40,-0.14,-0.23,172,172,156,17,33,2,0,6,53,20,0,0,12,4,0,38,1,0,0,0.212,0.285,0.34,0.625,0.082,74.5,-0.37
15006,크론,1993년 02월 17일,우투우타,미국 Mountain Pointe(고)-미국 Texas Christian(대),22 SSG 자유선발,2022,SSG,29,1B,67,-0.13,-0.19,259,259,243,21,54,13,1,11,102,35,0,0,9,3,0,68,3,0,4,0.222,0.255,0.42,0.675,0.09,75.9,-0.32
15008,마티니,1990년 06월 27일,좌투좌타,미국 Prairie Ridge(고)-미국 Kansas State(대),22 NC 자유선발,2022,NC,32,LF,139,3.61,-0.95,576,572,510,67,151,34,1,16,235,85,12,4,51,8,5,86,8,0,7,0.296,0.365,0.461,0.826,0.153,129.7,2.66
15009,피터스,1995년 12월 12일,우투우타,미국 Western Nevada(대),22 롯데 자유선발,2022,롯데,27,CF,85,1.01,-0.15,354,354,316,32,72,16,0,13,127,48,7,4,26,8,1,77,5,0,4,0.228,0.299,0.402,0.701,0.109,90.2,0.86
15012,터크먼,1990년 12월 03일,좌투좌타,미국 William Fremd(고)-미국 Bradley(대),22 한화 자유선발,2022,한화,32,CF,144,4.36,-0.09,648,644,575,88,166,37,4,12,247,43,19,11,64,7,5,104,12,0,2,0.289,0.366,0.43,0.796,0.146,126.5,4.27
15034,이재현,2003년 02월 04일,우투우타,서울이수초-선린중-서울고,22 삼성 1차,2022,삼성,19,SS,75,-0.27,0.02,239,236,230,23,54,4,0,7,79,23,0,0,5,1,0,44,6,3,0,0.235,0.254,0.343,0.597,0.064,52.8,-0.25
15034,이재현,2003년 02월 04일,우투우타,서울이수초-선린중-서울고,22 삼성 1차,2023,삼성,20,SS,143,2.52,0.22,538,522,458,61,114,19,2,12,173,60,5,4,52,6,0,89,9,16,6,0.249,0.33,0.378,0.708,0.115,95.9,2.73
15034,이재현,2003년 02월 04일,우투우타,서울이수초-선린중-서울고,22 삼성 1차,2024,삼성,21,SS,109,2.53,0.6,458,457,389,71,101,18,1,14,163,66,2,1,58,8,1,83,8,0,3,0.26,0.365,0.419,0.784,0.146,104.8,3.13
15034,이재현,2003년 02월 04일,우투우타,서울이수초-선린중-서울고,22 삼성 1차,2025,삼성,22,SS,139,4.49,0.63,555,544,457,82,116,29,1,16,195,67,6,1,69,11,1,119,8,10,8,0.254,0.36,0.427,0.787,0.146,113.9,5.13
15035,김영웅,2003년 08월 24일,우투좌타,공주중동초-야로중-물금고,22 삼성 2차 1라운드 3순위,2023,삼성,20,3B,55,-0.22,0.32,103,100,91,11,17,6,0,2,29,12,1,0,8,0,0,28,2,3,1,0.187,0.25,0.319,0.569,0.06,49.1,0.1
15035,김영웅,2003년 08월 24일,우투좌타,공주중동초-야로중-물금고,22 삼성 2차 1라운드 3순위,2024,삼성,21,3B,126,1.66,0.71,509,508,456,65,115,16,3,28,221,79,9,2,45,3,0,155,2,1,4,0.252,0.321,0.485,0.806,0.137,97.8,2.37
15035,김영웅,2003년 08월 24일,우투좌타,공주중동초-야로중-물금고,22 삼성 2차 1라운드 3순위,2025,삼성,22,3B,125,2.03,0.79,499,497,446,66,111,22,2,22,203,72,6,2,48,2,3,143,6,0,3,0.249,0.323,0.455,0.778,0.132,102.8,2.82
15036,김재혁,1999년 12월 26일,우투우타,제주남초-제주제일중-제주고-동아대,22 삼성 2차 2라운드 13순위,2024,삼성,25,1B,35,-0.5,0.04,54,54,49,6,9,2,1,0,13,6,2,2,3,0,0,19,2,0,2,0.184,0.222,0.265,0.487,0.017,11.6,-0.46
15046,조세진,2003년 11월 21일,우투우타,성남중원-선린중-서울고,22 롯데 2차 1라운드 4순위,2022,롯데,19,RF,39,-0.83,0.01,88,87,86,6,16,3,0,0,19,6,0,1,1,0,0,25,4,1,0,0.186,0.195,0.221,0.416,-0.002,-2.0,-0.81
15048,윤동희,2003년 09월 18일,우투우타,현산초-대원중-야탑고,22 롯데 2차 3라운드 24순위,2023,롯데,20,RF,107,0.35,0.01,423,421,387,45,111,18,1,2,137,41,3,6,28,1,0,69,10,2,5,0.287,0.333,0.354,0.687,0.106,88.0,0.36
15048,윤동희,2003년 09월 18일,우투우타,현산초-대원중-야탑고,22 롯데 2차 3라운드 24순위,2024,롯데,21,CF,141,3.01,0.23,613,610,532,97,156,35,4,14,241,85,7,8,67,7,1,114,10,2,5,0.293,0.376,0.453,0.829,0.159,113.1,3.23
15048,윤동희,2003년 09월 18일,우투우타,현산초-대원중-야탑고,22 롯데 2차 3라운드 24순위,2025,롯데,22,RF,97,2.57,0.56,399,396,330,54,93,21,1,9,143,53,4,2,49,11,2,65,12,3,6,0.282,0.386,0.433,0.819,0.159,128.9,3.14
15051,한태양,2003년 09월 15일,우투우타,역삼초-언북중-덕수고,22 롯데 2차 6라운드 54순위,2022,롯데,19,SS,38,-0.27,-0.02,72,68,61,14,9,1,0,0,10,3,1,0,5,2,0,24,1,4,0,0.148,0.235,0.164,0.399,0.014,11.4,-0.29
15051,한태양,2003년 09월 15일,우투우타,역삼초-언북중-덕수고,22 롯데 2차 6라운드 54순위,2025,롯데,22,2B,108,1.68,-0.15,267,264,230,42,63,14,2,2,87,22,3,2,32,2,0,69,3,3,0,0.274,0.367,0.378,0.745,0.139,113.3,1.52
15056,김도영,2003년 10월 02일,우투우타,광주대성초-광주동성중-광주동성고,22 KIA 1차,2022,KIA,19,3B,103,0.94,0.81,254,250,224,37,53,11,4,3,81,19,13,3,22,3,0,62,3,4,1,0.237,0.312,0.362,0.674,0.104,90.7,1.75
15056,김도영,2003년 10월 02일,우투우타,광주대성초-광주동성중-광주동성고,22 KIA 1차,2023,KIA,20,3B,84,3.26,0.5,385,382,340,72,103,20,5,7,154,47,25,4,38,1,1,62,14,2,4,0.303,0.371,0.453,0.824,0.156,134.4,3.76
15056,김도영,2003년 10월 02일,우투우타,광주대성초-광주동성중-광주동성고,22 KIA 1차,2024,KIA,21,3B,141,8.78,-0.18,625,619,544,143,189,29,10,38,352,109,40,4,66,7,7,110,10,1,7,0.347,0.42,0.647,1.067,0.232,172.5,8.59
15056,김도영,2003년 10월 02일,우투우타,광주대성초-광주동성중-광주동성고,22 KIA 1차,2025,KIA,22,3B,30,1.11,0.22,122,121,110,20,34,9,0,7,64,27,3,0,10,0,1,23,3,0,2,0.309,0.361,0.582,0.943,0.181,152.4,1.33
15058,윤도현,2003년 05월 07일,우투우타,광주화정초-무등중-광주제일고,22 KIA 2차 2라운드 15순위,2025,KIA,22,2B,40,1.0,-0.62,160,158,149,24,41,7,2,6,70,17,2,1,8,1,0,36,1,2,0,0.275,0.316,0.47,0.786,0.133,112.0,0.38
15068,박찬혁,2003년 04월 25일,우투우타,대전유천초-대전서구-한밭중-북일고,22 키움 2차 1라운드 6순위,2022,키움,19,DH,52,-0.27,-0.41,175,175,161,13,34,5,0,6,57,17,0,1,9,5,0,67,1,0,0,0.211,0.274,0.354,0.628,0.084,74.2,-0.68
15068,박찬혁,2003년 04월 25일,우투우타,대전유천초-대전서구-한밭중-북일고,22 키움 2차 1라운드 6순위,2023,키움,20,LF,48,-0.78,0.0,167,167,154,13,31,7,0,1,41,8,0,0,10,3,0,41,1,0,0,0.201,0.263,0.266,0.529,0.051,45.0,-0.78
15081,이주헌,2003년 03월 04일,우투우타,서울이수초-성남중-성남고,22 LG 2차 3라운드 27순위,2025,LG,22,C,76,1.03,-0.39,156,154,128,22,28,3,0,4,43,9,0,0,18,8,0,30,2,2,0,0.219,0.351,0.336,0.687,0.121,104.4,0.65
15084,최원영,2003년 07월 18일,우투우타,수영초-사직중-부산고,22 LG 2차 6라운드 57순위,2025,LG,22,LF,119,0.15,0.62,115,112,103,37,29,5,0,0,34,2,8,4,4,4,0,20,4,3,1,0.282,0.33,0.33,0.66,0.095,81.9,0.77
15092,안현민,2003년 08월 22일,우투우타,김해-개성중-마산고,22 KT 2차 4라운드 38순위,2025,KT,22,RF,112,6.63,0.14,482,478,395,72,132,19,4,22,225,80,7,1,75,9,5,72,4,0,3,0.334,0.448,0.57,1.018,0.226,182.7,6.77
15100,김동준,2002년 09월 04일,좌투좌타,군산신풍초-군산중-군산상고,22 두산 2차 1라운드 9순위,2025,두산,23,DH,36,-0.26,-0.39,100,99,93,8,22,3,0,2,31,10,1,1,5,1,0,30,2,1,0,0.237,0.283,0.333,0.616,0.075,62.4,-0.65
15121,석정우,1999년 01월 20일,우투우타,동일초-경남중-경남고-연세대,22 SSG 육성선수,2025,SSG,26,3B,27,0.29,-0.47,54,54,49,3,13,1,0,2,20,4,0,0,4,1,0,18,1,0,0,0.265,0.333,0.408,0.741,0.125,100.0,-0.18
15132,박수종,1999년 02월 25일,우투우타,도신초-강남중-충암고-경성대,22 키움 육성선수,2023,키움,24,RF,23,0.73,0.33,50,50,45,7,19,1,2,0,24,3,0,0,3,1,0,6,1,0,1,0.422,0.46,0.533,0.993,0.219,191.1,1.06
15132,박수종,1999년 02월 25일,우투우타,도신초-강남중-충암고-경성대,22 키움 육성선수,2024,키움,25,CF,80,-0.05,0.11,148,144,129,23,33,5,1,0,40,6,3,0,13,2,0,17,4,4,0,0.256,0.333,0.31,0.643,0.097,73.8,0.05
15144,알포드,1994년 07월 20일,우투우타,-,22 KT 자유선발,2022,KT,28,LF,80,2.79,-0.52,323,321,283,48,81,19,1,14,144,50,5,1,33,3,3,90,3,0,4,0.286,0.362,0.509,0.871,0.166,137.3,2.28
15144,알포드,1994년 07월 20일,우투우타,-,22 KT 자유선발,2023,KT,29,LF,133,3.58,0.4,547,546,491,83,142,31,3,15,224,70,17,4,47,6,1,140,6,0,3,0.289,0.356,0.456,0.812,0.15,123.5,3.98
15150,가르시아,1993년 03월 28일,우투양타,-,22 LG 자유선발,2022,LG,29,2B,39,0.58,-0.32,156,156,136,21,28,6,1,4,48,19,4,1,19,1,0,40,4,0,0,0.206,0.308,0.353,0.661,0.102,91.4,0.25
15151,라가레스,1989년 03월 17일,우투우타,-,22 SSG 자유선발,2022,SSG,33,LF,49,1.27,0.25,202,198,181,24,57,9,0,6,84,32,3,1,14,1,1,18,4,3,3,0.315,0.362,0.464,0.826,0.149,124.5,1.52
15152,렉스,1993년 11월 12일,우투좌타,-,22 롯데 자유선발,2022,롯데,29,RF,56,2.63,0.03,251,249,218,32,72,10,1,8,108,34,3,0,26,5,2,44,4,0,2,0.33,0.41,0.495,0.905,0.185,155.6,2.66
15152,렉스,1993년 11월 12일,우투좌타,-,22 롯데 자유선발,2023,롯데,30,RF,55,0.41,-0.28,234,233,203,20,50,4,2,4,70,30,0,1,28,1,2,54,3,0,2,0.246,0.338,0.345,0.683,0.108,88.5,0.13
15253,김민석,2004년 05월 09일,우투좌타,신도초-휘문고,23 롯데 1라운드 3순위,2023,롯데,19,CF,129,0.73,-0.63,454,441,400,53,102,24,0,3,135,39,16,3,31,6,1,112,6,12,5,0.255,0.314,0.338,0.652,0.095,78.1,0.1
15253,김민석,2004년 05월 09일,우투좌타,신도초-휘문고,23 롯데 1라운드 3순위,2024,롯데,20,LF,41,-0.4,0.01,83,82,76,14,16,3,1,0,21,6,3,1,2,4,0,20,4,1,0,0.211,0.268,0.276,0.544,0.054,38.9,-0.39
15253,김민석,2004년 05월 09일,우투좌타,신도초-휘문고,23 롯데 1라운드 3순위,2025,두산,21,LF,95,-0.8,-0.51,247,244,228,21,52,7,3,1,68,21,3,2,12,2,1,62,3,2,3,0.228,0.269,0.298,0.567,0.056,49.1,-1.31
15422,문현빈,2004년 04월 20일,우투좌타,유천초-온양중-북일고,23 한화 2라운드 11순위,2023,한화,19,CF,137,1.54,-0.11,481,470,428,47,114,22,2,5,155,49,5,1,33,6,2,84,7,9,5,0.266,0.324,0.362,0.686,0.106,89.6,1.42
15422,문현빈,2004년 04월 20일,우투좌타,유천초-온양중-북일고,23 한화 2라운드 11순위,2024,한화,20,2B,103,0.65,-0.14,289,287,260,29,72,16,2,5,107,47,3,5,24,2,1,53,9,1,2,0.277,0.34,0.412,0.752,0.126,93.2,0.51
15422,문현빈,2004년 04월 20일,우투좌타,유천초-온양중-북일고,23 한화 2라운드 11순위,2025,한화,21,LF,141,3.1,-0.69,592,585,528,71,169,30,2,12,239,80,17,6,38,10,2,82,11,5,11,0.32,0.37,0.453,0.823,0.149,124.2,2.42
15451,박한결,2004년 04월 26일,우투우타,본리초-경복중-경북고,23 NC 2라운드 14순위,2024,NC,20,LF,28,-0.05,-0.21,71,71,65,8,12,1,0,7,34,14,0,0,6,0,0,29,1,0,0,0.185,0.254,0.523,0.777,0.11,84.6,-0.26
15472,김건희,2004년 11월 07일,우투우타,대전신흥초-온양중-원주고,23 키움 1라운드 6순위,2024,키움,20,C,83,0.38,-0.16,283,283,261,27,67,15,0,9,109,38,0,0,18,0,0,82,7,0,4,0.257,0.3,0.418,0.718,0.103,79.2,0.22
15472,김건희,2004년 11월 07일,우투우타,대전신흥초-온양중-원주고,23 키움 1라운드 6순위,2025,키움,21,C,105,0.35,-0.05,344,337,322,24,78,20,2,3,111,25,2,1,13,0,0,102,10,7,2,0.242,0.27,0.345,0.615,0.07,63.0,0.3
15473,김동헌,2004년 07월 15일,우투우타,영등포-충암중-충암고,23 키움 2라운드 12순위,2023,키움,19,C,102,0.73,-0.11,242,239,211,22,51,5,2,2,66,17,0,0,17,8,0,55,7,3,3,0.242,0.318,0.313,0.631,0.092,79.8,0.62
15473,김동헌,2004년 07월 15일,우투우타,영등포-충암중-충암고,23 키움 2라운드 12순위,2025,키움,21,C,49,0.21,0.19,91,91,82,8,22,3,0,0,25,8,0,0,7,1,0,23,0,0,1,0.268,0.33,0.305,0.635,0.092,81.8,0.4
15484,김범석,2004년 05월 21일,우투우타,김해삼성초-경남중-경남고,23 LG 1라운드 7순위,2024,LG,20,DH,70,-0.23,-0.08,180,179,162,14,39,4,0,6,61,24,0,0,14,2,2,49,4,0,2,0.241,0.306,0.377,0.683,0.095,71.7,-0.31
15499,김재상,2004년 07월 26일,우투좌타,고명초-덕수중-경기상고,23 삼성 3라운드 28순위,2024,삼성,20,2B,35,-0.08,0.05,91,90,84,13,20,4,0,2,30,12,4,0,5,0,0,23,0,1,1,0.238,0.278,0.357,0.635,0.073,51.1,-0.03
15503,류승민,2004년 10월 11일,좌투좌타,광주화정초-무등중-광주제일고,23 삼성 7라운드 68순위,2023,삼성,19,RF,24,-0.22,-0.25,57,55,52,5,11,3,0,0,14,5,0,0,2,1,0,19,0,2,0,0.212,0.255,0.269,0.524,0.046,37.7,-0.47
15519,정준영,2004년 01월 26일,좌투좌타,도신초-강남중-장충고,23 KT 2라운드 20순위,2023,KT,19,CF,34,0.17,0.22,55,51,48,6,14,2,0,0,16,6,0,0,3,0,0,11,1,4,0,0.292,0.333,0.333,0.666,0.1,80.7,0.39
15519,정준영,2004년 01월 26일,좌투좌타,도신초-강남중-장충고,23 KT 2라운드 20순위,2024,KT,20,RF,43,-0.16,0.34,74,71,62,9,14,2,0,0,16,3,0,0,8,1,0,16,1,3,0,0.226,0.324,0.258,0.582,0.079,57.8,0.18
15530,에레디아,1991년 01월 31일,좌투우타,-,23 SSG 자유선발,2023,SSG,32,LF,122,3.74,0.21,523,519,473,76,153,29,0,12,218,76,12,8,39,9,4,75,13,1,1,0.323,0.385,0.461,0.846,0.163,135.9,3.95
15530,에레디아,1991년 01월 31일,좌투우타,-,23 SSG 자유선발,2024,SSG,33,LF,136,4.24,0.33,591,588,541,82,195,31,1,21,291,118,4,3,28,13,3,73,12,0,9,0.36,0.399,0.538,0.937,0.191,137.2,4.56
15530,에레디아,1991년 01월 31일,좌투우타,-,23 SSG 자유선발,2025,SSG,34,LF,96,2.95,0.59,415,412,375,46,127,18,0,13,184,54,1,2,31,7,4,62,9,0,2,0.339,0.398,0.491,0.889,0.173,141.0,3.54
15532,오스틴,1993년 10월 14일,우투우타,-,23 LG 자유선발,2023,LG,30,1B,139,5.06,0.07,583,583,520,87,163,29,4,23,269,95,7,3,53,3,2,75,11,0,7,0.313,0.376,0.517,0.893,0.175,153.9,5.13
15532,오스틴,1993년 10월 14일,우투우타,-,23 LG 자유선발,2024,LG,31,1B,140,5.06,0.17,604,600,527,99,168,32,3,32,302,132,12,8,61,3,6,82,9,0,13,0.319,0.384,0.573,0.957,0.192,147.8,5.23
15532,오스틴,1993년 10월 14일,우투우타,-,23 LG 자유선발,2025,LG,32,1B,116,5.11,-0.25,499,494,425,82,133,25,1,31,253,95,3,0,61,2,7,62,11,0,11,0.313,0.393,0.595,0.988,0.199,171.6,4.86
15537,마틴,1995년 09월 05일,우투좌타,-,23 NC 자유선발,2023,NC,28,CF,118,3.5,0.04,503,502,435,55,123,20,2,17,198,90,15,3,57,1,2,107,8,0,10,0.283,0.36,0.455,0.815,0.149,125.5,3.55
15539,로하스,1993년 02월 24일,우투좌타,-,23 두산 자유선발,2023,두산,30,LF,122,3.35,-0.76,464,463,403,52,102,24,4,19,191,65,0,1,55,3,2,68,5,0,3,0.253,0.345,0.474,0.819,0.151,133.5,2.59
15541,오그레디,1992년 05월 17일,우투좌타,-,23 한화 자유선발,2023,한화,31,LF,22,-0.87,-0.05,86,86,80,3,10,3,0,0,13,8,1,0,5,0,0,40,0,0,1,0.125,0.174,0.163,0.337,-0.025,-20.8,-0.92
